pageid,ns,title,type,sitelink,personLabel,personDescription,genderLabel,dob,dod,pobLabel,person,indigenous,indig_filter,project,page,watchers,pageviews,pageviews_offset,revisions,editors,ip_edits,minor_edits,author,author_editcount,created_at,created_rev_id,modified_at,secs_since_last_edit,last_edit_id,assessment,elapsed_time
4388543,0,George Wigram Allen,page,https://en.wikipedia.org/wiki/George_Wigram_Allen,George Wigram Allen,"solicitor and politician from New South Wales, Australia",male,1824-05-16,1885-06-23,Surry Hills,http://www.wikidata.org/entity/Q5546254,not indigenous,keep,en.wikipedia.org,George Wigram Allen,0,59,30,50,32,2,15,,11253,2006-03-14,43719153,2022-01-27 01:50,45573260,1068178668,,0.185
47378076,0,William Bell Allen,page,https://en.wikipedia.org/wiki/William_Bell_Allen,William Bell Allen,"manufacturer and politician in New South Wales, Australia",male,1812-01-01,1869-12-05,Ireland,http://www.wikidata.org/entity/Q20741137,not indigenous,keep,en.wikipedia.org,William Bell Allen,0,13,30,8,6,0,5,,71010,2015-07-30,673710483,2021-07-14 20:19,62527468,1033620551,,0.156
1880911,0,Josceline Amherst,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Josceline Amherst,0,39,30,43,27,0,21,,135201,2005-05-13,17516327,2023-05-24 04:20,3919462,1156693759,,0.173
45542222,0,Francis Amhurst,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Francis Amhurst,0,11,30,9,9,0,4,,18771,2015-03-01,649356868,2022-01-30 16:31,45261191,1068881243,,0.177
2153568,0,Joseph Anderson (British Army officer),page,https://en.wikipedia.org/wiki/Joseph_Anderson_(British_Army_officer),Joseph Anderson,soldier and penal administrator (1790-1877),male,1790-07-01,1877-07-18,Scotland,http://www.wikidata.org/entity/Q6281042,not indigenous,keep,en.wikipedia.org,Joseph Anderson (British Army officer),0,22,30,42,30,3,21,,665,2005-07-02,17989375,2022-08-27 02:49,27252880,1106905420,,0.192
28738464,0,Robert Stirling Hore Anderson,page,https://en.wikipedia.org/wiki/Robert_Stirling_Hore_Anderson,Robert Stirling Hore Anderson,Australian politician,male,1821-01-01,1883-10-26,NA,http://www.wikidata.org/entity/Q16063040,not indigenous,keep,en.wikipedia.org,Robert Stirling Hore Anderson,0,22,30,20,13,0,10,,45357,2010-09-07,383465922,2023-04-14 13:55,7340946,1149799195,,0.176
28738644,0,"William Anderson (Victorian politician, born 1828)",page,"https://en.wikipedia.org/wiki/William_Anderson_(Victorian_politician,_born_1828)",William Anderson,Australian politician (1828-1909),male,1828-01-03,1909-05-06,NA,http://www.wikidata.org/entity/Q16058410,not indigenous,keep,en.wikipedia.org,"William Anderson (Victorian politician, born 1828)",0,16,30,36,24,0,20,,45357,2010-09-07,383468417,2023-04-14 13:55,7340945,1149799197,,0.159
37139948,0,William Acland Douglas Anderson,page,https://en.wikipedia.org/wiki/William_Acland_Douglas_Anderson,William Acland Douglas Anderson,Australian politician (1829-1882),male,1829-10-31,1882-01-23,NA,http://www.wikidata.org/entity/Q8004123,not indigenous,keep,en.wikipedia.org,William Acland Douglas Anderson,0,15,30,17,11,0,5,,11253,2012-09-27,514887428,2021-08-14 00:23,59920874,1038671507,,0.191
47292415,0,Joseph Andrews (Australian politician),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Joseph Andrews (Australian politician),0,12,30,7,7,1,2,,71010,2015-07-20,672347521,2021-03-23 18:12,72298338,1013833452,,0.178
60430852,0,Walter Boyd Andrews,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Walter Boyd Andrews,0,7,30,84,12,0,6,,116071,2019-04-06,891276476,2023-05-14 09:41,4764197,1154733348,,0.171
43272754,0,George Annand,page,https://en.wikipedia.org/wiki/George_Annand,George Annand,Australian politician,male,1798-01-01,1856-01-09,NA,http://www.wikidata.org/entity/Q17423405,not indigenous,keep,en.wikipedia.org,George Annand,0,9,30,8,6,0,1,,11253,2014-07-11,616489546,2022-08-28 03:38,27163547,1107093293,,0.176
41048710,0,Henry Anstey,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Henry Anstey,0,11,30,13,11,0,4,,11253,2013-11-11,581174142,2022-07-24 04:02,30186131,1100080883,,0.173
16368477,0,William Aplin,page,https://en.wikipedia.org/wiki/William_Aplin,William Aplin,Australian politician (1840-1901),male,1840-04-27,1901-02-18,Combe St Nicholas,http://www.wikidata.org/entity/Q8004500,not indigenous,keep,en.wikipedia.org,William Aplin,0,39,30,62,34,0,29,,1775,2008-03-18,199056229,2023-06-11 09:58,2343935,1159596104,,0.16
37157108,0,Archibald Archer,page,https://en.wikipedia.org/wiki/Archibald_Archer,Archibald Archer,Queensland politician (1820-1902),male,1820-03-18,1902-02-06,Fife,http://www.wikidata.org/entity/Q4786202,not indigenous,keep,en.wikipedia.org,Archibald Archer,0,55,30,49,21,1,13,,11253,2012-09-29,515090132,2022-01-22 10:27,45974214,1067220772,,0.167
58028522,0,Frank Archer (politician),page,https://en.wikipedia.org/wiki/Frank_Archer_(politician),Frank Archer,Australian politician (1846-1902),male,1846-11-01,1902-05-26,NA,http://www.wikidata.org/entity/Q56253132,not indigenous,keep,en.wikipedia.org,Frank Archer (politician),0,9,30,10,8,0,7,,42648,2018-07-30,852637808,2022-07-26 04:44,30010825,1100484314,,0.165
45119593,0,John Archibald (politician),page,https://en.wikipedia.org/wiki/John_Archibald_(politician),John Archibald,Australian politician (1845-1907),male,1845-12-15,1907-05-20,Tranent,http://www.wikidata.org/entity/Q19870751,not indigenous,keep,en.wikipedia.org,John Archibald (politician),0,10,30,19,11,0,9,,251160,2015-01-19,643250714,2021-08-13 23:16,59924892,1038663990,,0.158
29784459,0,William Munnings Arnold,page,https://en.wikipedia.org/wiki/William_Munnings_Arnold,William Munnings Arnold,"Politician and pastoralist from New South Wales, Australia (1819-1875)",male,1819-10-10,1875-03-01,Ellough,http://www.wikidata.org/entity/Q8015920,not indigenous,keep,en.wikipedia.org,William Munnings Arnold,0,15,30,34,22,1,11,,10576,2010-11-28,399310058,2023-03-25 20:24,9045621,1146587878,,0.176
47382323,0,Morris Asher,page,https://en.wikipedia.org/wiki/Morris_Asher,Morris Asher,English-born Australian politician,male,1818-06-03,1909-10-29,NA,http://www.wikidata.org/entity/Q20741139,not indigenous,keep,en.wikipedia.org,Morris Asher,0,6,30,6,5,0,3,,71010,2015-07-30,673773695,2021-07-14 20:13,62527850,1033619741,,0.176
36092796,0,Benjamin Harris Babbidge,page,https://en.wikipedia.org/wiki/Benjamin_Harris_Babbidge,Benjamin Harris Babbidge,"alderman and mayor of Brisbane, Australia",male,1836-10-02,1905-02-19,Newport,http://www.wikidata.org/entity/Q4888775,not indigenous,keep,en.wikipedia.org,Benjamin Harris Babbidge,0,28,30,64,15,0,13,,251160,2012-06-09,496815242,2021-08-12 19:34,60024618,1038474504,,0.167
45569564,0,Benjamin Backhouse,page,https://en.wikipedia.org/wiki/Benjamin_Backhouse,Benjamin Backhouse,"Architect, builder and politician in New South Wales, Australia",male,1829-01-01,1904-07-29,Ipswich,http://www.wikidata.org/entity/Q19667658,not indigenous,keep,en.wikipedia.org,Benjamin Backhouse,0,56,30,50,18,0,9,,251160,2015-03-04,649764813,2022-11-14 17:21,20375004,1121882110,,0.187
37203258,0,John Tuthill Bagot,page,https://en.wikipedia.org/wiki/John_Tuthill_Bagot,John T. Bagot,Australian politician,male,1819-02-15,1870-08-13,County Offaly,http://www.wikidata.org/entity/Q6261465,not indigenous,keep,en.wikipedia.org,John Tuthill Bagot,0,11,30,27,18,0,3,,11253,2012-10-03,515783062,2022-11-09 02:13,20861444,1120835352,,0.189
51135046,0,John Bailey (Victorian politician),page,https://en.wikipedia.org/wiki/John_Bailey_(Victorian_politician),John Bailey,State of Victoria politician,male,1826-01-01,NA,NA,http://www.wikidata.org/entity/Q27831226,not indigenous,keep,en.wikipedia.org,John Bailey (Victorian politician),0,8,30,17,10,0,5,,234,2016-07-22,731005252,2023-04-14 13:55,7340955,1149799205,,0.167
22663995,0,Edward Joseph Baines,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Edward Joseph Baines,0,17,30,48,19,8,15,,251160,2009-05-03,287625747,2021-08-13 19:11,59939596,1038635843,,0.151
50726855,0,William Leonard Baker,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,William Leonard Baker,0,8,30,7,5,0,3,,42720,2016-06-05,723817388,2021-05-20 15:54,67295428,1024180460,,0.18
37154330,0,William Bakewell (politician),page,https://en.wikipedia.org/wiki/William_Bakewell_(politician),William Bakewell,Australian politician and lawyer,male,1817-01-01,1870-01-25,NA,http://www.wikidata.org/entity/Q16065618,not indigenous,keep,en.wikipedia.org,William Bakewell (politician),0,19,30,74,17,0,13,,116071,2012-09-28,515037333,2022-11-09 06:17,20846813,1120862020,,0.17
37223734,0,John Balfe,page,https://en.wikipedia.org/wiki/John_Balfe,John Balfe,Australian politician,male,1816-01-01,1880-12-13,NA,http://www.wikidata.org/entity/Q6220434,not indigenous,keep,en.wikipedia.org,John Balfe,0,24,30,17,14,0,6,,11253,2012-10-04,516047604,2022-07-26 04:53,30010266,1100485375,,0.161
37241052,0,James Balfour (Australian politician),page,https://en.wikipedia.org/wiki/James_Balfour_(Australian_politician),James Balfour,"merchant and politician in Victoria, Australia (1830–1913)",male,1830-05-10,1913-08-24,Edinburgh,http://www.wikidata.org/entity/Q6129292,not indigenous,keep,en.wikipedia.org,James Balfour (Australian politician),0,21,30,32,18,2,8,,11253,2012-10-06,516266598,2023-04-14 13:51,7341172,1149798680,,0.17
5125627,0,Robert Barbour (New South Wales politician),page,https://en.wikipedia.org/wiki/Robert_Barbour_(New_South_Wales_politician),Robert Barbour,Australian politician,male,1827-01-01,1895-08-04,NA,http://www.wikidata.org/entity/Q7341851,not indigenous,keep,en.wikipedia.org,Robert Barbour (New South Wales politician),0,12,30,39,23,5,15,,2014,2006-05-13,52963800,2023-02-24 10:19,11587527,1141299858,,0.194
29797989,0,Thomas Barker (Australian politician),page,https://en.wikipedia.org/wiki/Thomas_Barker_(Australian_politician),Thomas Barker,Australian politician,male,1799-03-25,1875-03-12,London,http://www.wikidata.org/entity/Q7787387,not indigenous,keep,en.wikipedia.org,Thomas Barker (Australian politician),0,18,30,19,14,1,9,,10576,2010-11-29,399463279,2021-03-23 17:17,72301648,1013825073,,0.162
45542597,0,William Barker (Queensland politician),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,William Barker (Queensland politician),0,11,30,13,10,0,5,,18771,2015-03-01,649363643,2021-08-14 00:23,59920860,1038671581,,0.163
1650401,0,Frederick Barlee,page,https://en.wikipedia.org/wiki/Frederick_Barlee,Frederick Barlee,British colonial administrator,male,1827-02-06,1884-08-08,Worlingworth,http://www.wikidata.org/entity/Q5497344,not indigenous,keep,en.wikipedia.org,Frederick Barlee,0,21,30,57,36,2,20,,135201,2005-03-26,11532668,2022-08-27 10:11,27226417,1106959175,,0.179
5581258,0,Edward Pomeroy Barrett-Lennard,page,https://en.wikipedia.org/wiki/Edward_Pomeroy_Barrett-Lennard,Edward Pomeroy Barrett-Lennard,Australian politician,male,1799-06-19,1878-06-29,NA,http://www.wikidata.org/entity/Q5344879,not indigenous,keep,en.wikipedia.org,Edward Pomeroy Barrett-Lennard,0,47,30,32,28,2,16,,56057,2006-06-16,58869944,2023-05-07 14:14,5352629,1153648763,,0.168
20156288,0,John Barrett (Australian politician),page,https://en.wikipedia.org/wiki/John_Barrett_(Australian_politician),John Barrett,"Australian politician, born 1858",male,1858-12-25,1928-05-19,Carlton,http://www.wikidata.org/entity/Q6220847,not indigenous,keep,en.wikipedia.org,John Barrett (Australian politician),0,20,30,30,22,1,10,,71010,2008-11-10,250973173,2023-01-18 23:30,14736863,1134488505,,0.18
27995205,0,George Elliott Barton,page,https://en.wikipedia.org/wiki/George_Elliott_Barton,George Elliott Barton,"Irish judge and barrister, politician in New Zealand and Australia",male,1829-05-20,1903-05-31,Dublin,http://www.wikidata.org/entity/Q5538963,not indigenous,keep,en.wikipedia.org,George Elliott Barton,0,25,30,59,28,1,21,,776059,2010-07-10,372739939,2023-02-03 20:52,13363969,1137285446,,0.194
47312236,0,Thomas Bawden,page,https://en.wikipedia.org/wiki/Thomas_Bawden,Thomas Bawden,Australian politician (1833-1897),male,1833-12-01,1897-05-18,NA,http://www.wikidata.org/entity/Q20810470,not indigenous,keep,en.wikipedia.org,Thomas Bawden,0,7,30,7,7,0,2,,71010,2015-07-22,672652041,2020-07-21 13:31,93483179,968781906,,0.164
48436518,0,Alexander Baxter,page,https://en.wikipedia.org/wiki/Alexander_Baxter,Alexander Macduff Baxter,(1798-1836) barrister,male,1798-06-25,1834-03-11,Monzievaird,http://www.wikidata.org/entity/Q21535306,not indigenous,keep,en.wikipedia.org,Alexander Baxter,0,11,30,35,13,0,10,,71010,2015-11-01,688602688,2023-03-22 13:13,9330706,1146046303,,0.16
37267739,0,James Beaney,page,https://en.wikipedia.org/wiki/James_Beaney,James Beaney,"English surgeon, politician and philanthropist (1828-1891)",male,1828-01-15,1891-06-30,Canterbury,http://www.wikidata.org/entity/Q6129532,not indigenous,keep,en.wikipedia.org,James Beaney,0,32,30,25,20,4,6,,11253,2012-10-09,516751258,2023-03-30 06:29,8663701,1147325641,,0.168
49993978,0,Francis Beattie (Queensland politician),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Francis Beattie (Queensland politician),0,23,30,8,7,0,4,,18771,2016-03-30,712663983,2022-12-20 00:03,17326915,1128405652,,0.189
47378123,0,David Bell (Australian politician),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,David Bell (Australian politician),0,14,30,7,7,0,2,,71010,2015-07-30,673712053,2023-06-21 00:35,1513795,1161153036,,0.161
37280643,0,James Bell (Australian politician),page,https://en.wikipedia.org/wiki/James_Bell_(Australian_politician),James Bell,"Australian politician, born 1836",male,1836-09-26,1908-02-24,Dumfries and Galloway,http://www.wikidata.org/entity/Q6129608,not indigenous,keep,en.wikipedia.org,James Bell (Australian politician),0,6,30,16,14,0,5,,11253,2012-10-10,516958972,2023-05-06 21:37,5412462,1153512887,,0.192
45542818,0,John Alexander Bell,page,https://en.wikipedia.org/wiki/John_Alexander_Bell,John Alexander Bell,Member of the Queensland Legislative Council,male,1829-01-01,1901-01-01,County Kildare,http://www.wikidata.org/entity/Q19664549,not indigenous,keep,en.wikipedia.org,John Alexander Bell,0,19,30,15,10,0,4,,18771,2015-03-01,649368811,2023-05-21 03:29,4181722,1156084140,,0.174
7827609,0,Joshua Peter Bell,page,https://en.wikipedia.org/wiki/Joshua_Peter_Bell,Joshua Peter Bell,Australian politician (1827-1881),male,1827-01-19,1881-12-20,County Kildare,http://www.wikidata.org/entity/Q6290121,not indigenous,keep,en.wikipedia.org,Joshua Peter Bell,0,36,30,90,49,2,38,,1262,2006-11-07,86358111,2023-05-21 03:18,4182388,1156082868,,0.192
64996900,0,William Montgomerie Bell,page,https://en.wikipedia.org/wiki/William_Montgomerie_Bell,William Montgomerie Bell,"(1813-1867) merchant, churchman and civic leader",male,1813-01-29,1867-09-16,NA,http://www.wikidata.org/entity/Q21539543,not indigenous,keep,en.wikipedia.org,William Montgomerie Bell,0,10,30,11,3,0,2,,5986,2020-08-19,973799092,2022-04-26 19:14,37821015,1084813627,,0.184
47312261,0,Hanley Bennett,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Hanley Bennett,0,11,30,7,6,0,2,,71010,2015-07-22,672652440,2021-05-12 09:31,68009606,1022758048,,0.171
43484085,0,Robert Benson (Australian politician),page,https://en.wikipedia.org/wiki/Robert_Benson_(Australian_politician),Robert Benson,Australian politician,male,1800-01-01,1860-06-11,NA,http://www.wikidata.org/entity/Q17508580,not indigenous,keep,en.wikipedia.org,Robert Benson (Australian politician),0,9,30,11,8,0,4,,11253,2014-08-05,620014949,2022-08-28 18:41,27109418,1107201381,,0.168
41074613,0,David Bews,page,https://en.wikipedia.org/wiki/David_Bews,David Bews,Australian politician,male,1850-04-12,1891-02-24,Kirkwall,http://www.wikidata.org/entity/Q16062437,not indigenous,keep,en.wikipedia.org,David Bews,0,10,30,18,13,1,5,,11253,2013-11-13,581538249,2022-11-10 22:08,20703419,1121172846,,0.183
2317804,0,Wallace Bickley,page,https://en.wikipedia.org/wiki/Wallace_Bickley,Wallace Bickley,early settler and politician in the Swan River Colony of Western Australia,male,1810-10-11,1876-06-30,NA,http://www.wikidata.org/entity/Q7962744,not indigenous,keep,en.wikipedia.org,Wallace Bickley,0,19,30,34,24,0,15,,135201,2005-07-27,19696246,2023-05-14 09:34,4764608,1154732661,,0.161
41078028,0,Samuel Bindon (Australian politician),page,https://en.wikipedia.org/wiki/Samuel_Bindon_(Australian_politician),Samuel Bindon,Australian politician,male,1812-01-01,1879-08-01,Limerick,http://www.wikidata.org/entity/Q16063447,not indigenous,keep,en.wikipedia.org,Samuel Bindon (Australian politician),0,14,30,24,18,0,7,,11253,2013-11-14,581594510,2022-07-02 05:50,32080465,1096082750,,0.185
2572047,0,Edmund Birch,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Edmund Birch,0,22,30,24,16,0,8,,135201,2005-08-30,22140000,2023-05-14 09:35,4764588,1154732687,,0.18
1673473,0,John Black (Canadian judge),page,https://en.wikipedia.org/wiki/John_Black_(Canadian_judge),John Black,"politician and judge at Red River Colony in Canada and New South Wales, Australia",male,1817-03-11,1879-02-03,NA,http://www.wikidata.org/entity/Q6222023,not indigenous,keep,en.wikipedia.org,John Black (Canadian judge),0,26,30,50,39,3,26,,19507,2005-03-31,12268838,2022-12-03 21:41,18717810,1125411090,,0.181
41081956,0,Maurice Black (Australian politician),page,https://en.wikipedia.org/wiki/Maurice_Black_(Australian_politician),Maurice Black,Australian politician.,male,1835-12-15,1899-08-16,London,http://www.wikidata.org/entity/Q16198362,not indigenous,keep,en.wikipedia.org,Maurice Black (Australian politician),0,18,30,32,20,1,12,,11253,2013-11-14,581667449,2021-10-04 12:50,55469698,1048133874,,0.166
41423869,0,Charles Blakeney (Australian politician),page,https://en.wikipedia.org/wiki/Charles_Blakeney_(Australian_politician),Charles Blakeney,Australian politician (1802-1876),male,1802-01-01,1876-01-01,County Roscommon,http://www.wikidata.org/entity/Q17001461,not indigenous,keep,en.wikipedia.org,Charles Blakeney (Australian politician),0,17,30,73,26,13,17,,251160,2013-12-21,587071159,2023-04-28 02:25,6172755,1152082374,,0.177
33764255,0,Neville Blyth,page,https://en.wikipedia.org/wiki/Neville_Blyth,Neville Blyth,Australian politician,male,1825-01-01,1890-02-15,Birmingham,http://www.wikidata.org/entity/Q16062531,not indigenous,keep,en.wikipedia.org,Neville Blyth,0,14,30,30,17,3,10,,116071,2011-11-16,460899934,2022-08-23 02:35,27599371,1106067184,,0.165
47292497,0,John Bodel,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,John Bodel,0,8,30,10,10,1,2,,71010,2015-07-20,672348085,2022-06-01 16:56,34718922,1091005136,,0.178
9804719,0,Charles Bonney,page,https://en.wikipedia.org/wiki/Charles_Bonney,Charles Bonney,Australian politician (1813-1897),male,1813-10-31,1897-03-15,Sandon,http://www.wikidata.org/entity/Q5075671,not indigenous,keep,en.wikipedia.org,Charles Bonney,0,56,30,74,38,7,20,,11253,2007-03-02,112018240,2022-11-12 22:03,20530930,1121549315,,0.185
47340613,0,John Booth (Australian politician),page,https://en.wikipedia.org/wiki/John_Booth_(Australian_politician),John Booth,Australian politician,male,1822-02-27,1898-04-11,NA,http://www.wikidata.org/entity/Q20810519,not indigenous,keep,en.wikipedia.org,John Booth (Australian politician),0,27,30,18,13,1,7,,71010,2015-07-26,673101152,2021-06-19 20:01,64688643,1029408376,,0.165
35947411,0,David Bower (politician),page,https://en.wikipedia.org/wiki/David_Bower_(politician),David Bower,Australian politician (1819-1898),male,1819-04-11,1898-07-06,Saddleworth,http://www.wikidata.org/entity/Q5231602,not indigenous,keep,en.wikipedia.org,David Bower (politician),0,16,30,21,18,1,9,,45357,2012-05-26,494538626,2023-02-08 22:03,12927677,1138284486,,0.183
48411746,0,George Bowman (Australian politician),page,https://en.wikipedia.org/wiki/George_Bowman_(Australian_politician),George Bowman,"pastoralist and politician in New South Wales, Australia (1795 - 1878)",male,1795-05-26,1878-08-26,East Lothian,http://www.wikidata.org/entity/Q22019982,not indigenous,keep,en.wikipedia.org,George Bowman (Australian politician),0,13,30,19,9,0,8,,21896,2015-10-30,688186110,2021-08-13 19:21,59939024,1038637234,,0.144
29813922,0,Ryan Brenan,page,https://en.wikipedia.org/wiki/Ryan_Brenan,Ryan Brenan,"Australian politician, magistrate and coroner",male,1798-01-01,1868-06-05,Ireland,http://www.wikidata.org/entity/Q6223057,not indigenous,keep,en.wikipedia.org,Ryan Brenan,0,18,30,29,19,0,10,,10576,2010-11-30,399675435,2023-05-10 01:44,5138459,1154068003,,0.173
29798452,0,William Bowman (Australian politician),page,https://en.wikipedia.org/wiki/William_Bowman_(Australian_politician),William Bowman,"pastoralist and politician in New South Wales, Australia (1800 - 1874)",male,1800-12-11,1874-12-11,Richmond,http://www.wikidata.org/entity/Q8005775,not indigenous,keep,en.wikipedia.org,William Bowman (Australian politician),0,25,30,18,15,1,8,,10576,2010-11-29,399468097,2020-10-18 03:08,85831037,984089905,,0.17
44525305,0,William Draper Box,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,William Draper Box,0,6,30,26,11,0,7,,251160,2014-11-27,635624334,2023-01-18 05:07,14803057,1134335999,,0.185
43065065,0,Thomas Boyd (Australian politician),page,https://en.wikipedia.org/wiki/Thomas_Boyd_(Australian_politician),Thomas Elder Boyd,"Banker and politician in Victoria, Australia (1802-1860)",male,1802-01-01,1860-10-12,Perth,http://www.wikidata.org/entity/Q17198875,not indigenous,keep,en.wikipedia.org,Thomas Boyd (Australian politician),0,8,30,11,9,0,6,,11253,2014-06-16,613096474,2021-08-14 00:11,59921660,1038669929,,0.193
43066172,0,Edward Brewster,page,https://en.wikipedia.org/wiki/Edward_Brewster,Edward Brewster,"Barrister and politician in Victoria, Australia (c.1812–1898)",male,1812-01-01,1898-03-17,Dublin,http://www.wikidata.org/entity/Q17308837,not indigenous,keep,en.wikipedia.org,Edward Brewster,0,8,30,22,12,0,4,,11253,2014-06-16,613109610,2023-01-11 14:49,15372972,1132961268,,0.207
4009304,0,William Locke Brockman,page,https://en.wikipedia.org/wiki/William_Locke_Brockman,William Locke Brockman,Australian politician,male,1802-01-01,1872-11-28,Kent,http://www.wikidata.org/entity/Q8014652,not indigenous,keep,en.wikipedia.org,William Locke Brockman,0,52,30,49,32,4,20,,135201,2006-02-09,38855190,2022-08-20 21:48,27789387,1105578872,,0.175
35981661,0,Charles Hamilton Bromby,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Charles Hamilton Bromby,0,9,30,25,18,1,7,,45357,2012-05-30,495102188,2023-05-09 05:06,5212744,1153925606,,0.269
62759963,0,Frederick Bromley,page,https://en.wikipedia.org/wiki/Frederick_Bromley,Frederick Bromley,Australian trade unionist and politician (1854-1908),male,1854-11-30,1908-09-29,Wolverhampton,http://www.wikidata.org/entity/Q21537871,not indigenous,keep,en.wikipedia.org,Frederick Bromley,0,28,30,19,9,0,3,,84824,2020-01-06,934419753,2023-05-29 05:23,3483698,1157519185,,0.171
36023212,0,John Henry Brooke,page,https://en.wikipedia.org/wiki/John_Henry_Brooke,John Henry Brooke,Australian politician (1826-1902),male,1826-05-15,1902-01-08,NA,http://www.wikidata.org/entity/Q6238751,not indigenous,keep,en.wikipedia.org,John Henry Brooke,0,65,30,30,21,1,13,,45357,2012-06-03,495718229,2023-03-26 00:42,9030162,1146623215,,0.187
45666632,0,William Brookes (Queensland politician),page,https://en.wikipedia.org/wiki/William_Brookes_(Queensland_politician),William Brookes,Member of the Queensland Legislative Council,male,1825-10-14,1898-07-16,Hanging Bridge,http://www.wikidata.org/entity/Q19668864,not indigenous,keep,en.wikipedia.org,William Brookes (Queensland politician),0,18,30,30,14,0,8,,18771,2015-03-14,651281645,2022-07-30 03:20,29670286,1101261160,,0.162
42052539,0,Alfred Broughton (Australian politician),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Alfred Broughton (Australian politician),0,7,30,57,23,1,16,,251160,2014-02-26,597196360,2021-12-01 02:29,50495772,1058038193,,0.16
47388237,0,Thomas Broughton (Australian politician),page,https://en.wikipedia.org/wiki/Thomas_Broughton_(Australian_politician),Thomas Broughton,Australian politician,male,1810-08-10,1901-12-12,NA,http://www.wikidata.org/entity/Q17421948,not indigenous,keep,en.wikipedia.org,Thomas Broughton (Australian politician),0,14,30,8,8,0,4,,71010,2015-07-31,673874906,2021-07-04 04:19,63449166,1031867668,,0.158
1404978,0,William Broughton (bishop),page,https://en.wikipedia.org/wiki/William_Broughton_(bishop),William Broughton,Australian bishop,male,1788-05-22,1853-02-20,Westminster,http://www.wikidata.org/entity/Q8005995,not indigenous,keep,en.wikipedia.org,William Broughton (bishop),0,195,30,131,92,13,47,,NA,2005-01-17,9435233,2023-06-02 09:56,3121739,1158165089,,0.18
47292519,0,John Brown (New South Wales politician),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,John Brown (New South Wales politician),0,3,30,7,7,0,3,,71010,2015-07-20,672348536,2021-07-14 20:04,62528480,1033618435,,0.157
41089567,0,Nicholas John Brown,page,https://en.wikipedia.org/wiki/Nicholas_John_Brown,Nicholas Brown,Tasmanian politician (1838–1903),male,1838-10-09,1903-09-22,Hobart,http://www.wikidata.org/entity/Q16030742,not indigenous,keep,en.wikipedia.org,Nicholas John Brown,0,9,30,16,11,0,4,,11253,2013-11-15,581770863,2023-04-28 00:14,6180634,1152066719,,0.178
47292631,0,Stephen Campbell Brown,page,https://en.wikipedia.org/wiki/Stephen_Campbell_Brown,Stephen Campbell Brown,"Solicitor and politician from New South Wales, Australia (1829-1882)",male,1829-10-21,1882-10-16,Sydney,http://www.wikidata.org/entity/Q20810550,not indigenous,keep,en.wikipedia.org,Stephen Campbell Brown,0,8,30,9,6,0,3,,71010,2015-07-21,672349813,2021-08-05 22:57,60617294,1037334843,,0.189
47340640,0,Thomas Brown (New South Wales colonial politician),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Thomas Brown (New South Wales colonial politician),0,7,30,12,8,0,4,,71010,2015-07-26,673101739,2021-09-23 18:44,56398889,1046055789,,0.185
2450485,0,Thomas Brown (settler),page,https://en.wikipedia.org/wiki/Thomas_Brown_(settler),Thomas Brown,"early settler in colonial Western Australia, and a Member of the Western Australian Legislative Council",male,1803-01-01,1863-07-05,England,http://www.wikidata.org/entity/Q7787949,not indigenous,keep,en.wikipedia.org,Thomas Brown (settler),0,41,30,78,34,0,26,,135201,2005-08-14,20980189,2023-05-07 03:56,5389726,1153568551,,0.194
45553272,0,Eyles Browne,page,https://en.wikipedia.org/wiki/Eyles_Browne,Eyles Browne,Member of the Queensland Legislative Council,male,1819-06-24,1886-06-17,Stroud,http://www.wikidata.org/entity/Q19665405,not indigenous,keep,en.wikipedia.org,Eyles Browne,0,9,30,13,10,0,6,,18771,2015-03-02,649521194,2022-01-30 16:34,45261072,1068881811,,0.16
